thread_root_id,year,thread_subject,primary_topic,list_function,message_count,author_count,reply_count,reply_density
045584,2017,Laghusiddhānta kaumudī (Ballantyne) - online reference available,Bibliographic requests,bibliographic request,1,1,0,0.0
045585,2017,Request for Pdfs,Bibliographic requests,general discussion,1,1,0,0.0
045591,2017,Pdf request,Bibliographic requests,bibliographic request,1,1,0,0.0
045592,2017,Manuscripts on My Mind,General scholarly discussion,general discussion,1,1,0,0.0
045605,2017,bhikkhu - monk,General scholarly discussion,general discussion,1,1,0,0.0
045610,2017,two papers on Mohenjo Daro - a request,Bibliographic requests,general discussion,1,1,0,0.0
045611,2017,Job opportunity at the University of Exeter,Announcements and events,job/position,1,1,0,0.0
045621,2017,Call for papers: IIGRS 9 at Ghent University,Announcements and events,announcement/event,1,1,0,0.0
045643,2017,Female name Bhaayi?,General scholarly discussion,general discussion,1,1,1,1.0
045657,2017,Call for papers for the journal Śodhanidhiḥ,Announcements and events,announcement/event,1,1,0,0.0
045662,2017,Significance of the Iṅgudī tree,General scholarly discussion,general discussion,1,1,0,0.0
045665,2017,Name,General scholarly discussion,general discussion,1,1,0,0.0
045681,2017,New e-texts added to the Muktabodha Digital Library,Digital resources and tools,digital resource/tool,1,1,0,0.0
045682,2017,ARTICLE REQUEST,Bibliographic requests,bibliographic request,1,1,0,0.0
045686,2017,Dharaṇīkośa of Dharaṇīdāsa,General scholarly discussion,general discussion,1,1,0,0.0
045688,2017,Request for an article by O. Strauss.,Bibliographic requests,general discussion,1,1,0,0.0
045692,2017,Many thanks for providing a PDF,Bibliographic requests,bibliographic request,1,1,0,0.0
045696,2017,"Renou, Écoles on archive.org",General scholarly discussion,general discussion,1,1,0,0.0
045699,2017,T. N. Dharmadhikari's Taittiriya Samhita,General scholarly discussion,general discussion,1,1,1,1.0
045700,2017,New e-texts added to the Muktabodha Digital Library,Digital resources and tools,digital resource/tool,1,1,1,1.0
045701,2017,"Renou, Écoles",General scholarly discussion,general discussion,1,1,0,0.0
045707,2017,A novel Sanskrit input tool for Mac,General scholarly discussion,general discussion,1,1,0,0.0
045710,2017,Position: Buddhist Studies Research Scholar at BDRC,Announcements and events,job/position,1,1,0,0.0
045712,2017,Pandit R. Varada Desikan,General scholarly discussion,general discussion,1,1,0,0.0
045719,2017,Relaunch of e-journal - Asian Literature and Translation,Texts and philology,philological discussion,1,1,0,0.0
045720,2017,devanagari in latex using an emacs editor,General scholarly discussion,general discussion,1,1,0,0.0
045725,2017,Seeking scan of GRV pages,Bibliographic requests,bibliographic request,1,1,0,0.0
045734,2017,"Reminder—Call for Papers: Graduate Conference on South Asian Religions, University of Toronto",Announcements and events,announcement/event,1,1,0,0.0
045735,2017,PDF request: de Silva 1981 (Spolia Zeylanica),Bibliographic requests,bibliographic request,1,1,0,0.0
045750,2017,Ismail Jogi mantra,General scholarly discussion,general discussion,1,1,0,0.0
045753,2017,Summer Sanskrit @ harvard,General scholarly discussion,general discussion,1,1,0,0.0
045754,2017,Udbhaṭa/Bhāmaha,General scholarly discussion,general discussion,1,1,0,0.0
045755,2017,Vimānārcanākalpaḥ,General scholarly discussion,general discussion,1,1,0,0.0
045756,2017,thanks to Andrew Ollett,General scholarly discussion,general discussion,1,1,0,0.0
045780,2017,Transliteration font for vedic sanskrit with accents,Digital resources and tools,digital resource/tool,1,1,0,0.0
045785,2017,The Study of Indian Religions in Latin America,General scholarly discussion,general discussion,1,1,0,0.0
045791,2017,GRETIL update #481,Digital resources and tools,digital resource/tool,1,1,0,0.0
045794,2017,"XVIIIth IABS Congress, Toronto, August 20-25, 2017, Third Circular",General scholarly discussion,general discussion,1,1,0,0.0
045800,2017,donation of silver flutes to Krishna?,General scholarly discussion,general discussion,1,1,0,0.0
045821,2017,Devanagari QWERTY Keyboard for Mac,Digital resources and tools,digital resource/tool,1,1,0,0.0
045824,2017,New Book Announcement: Aurangzeb,General scholarly discussion,general discussion,1,1,0,0.0
045825,2017,price cap on digital photography at the Wellcome Library,Digital resources and tools,digital resource/tool,1,1,0,0.0
045826,2017,Devanagari - QWERTY for Mac,General scholarly discussion,general discussion,1,1,0,0.0
045837,2017,Thesawalamai,General scholarly discussion,general discussion,1,1,0,0.0
045847,2017,article,General scholarly discussion,general discussion,1,1,0,0.0
045854,2017,"New EFEO publication ""La formation du Mahāvastu et la mise en place des conceptions relatives à la carrière du bodhisattva""",Buddhism and Jainism,general discussion,1,1,0,0.0
045857,2017,Rivista degli Studi Orientali,General scholarly discussion,general discussion,1,1,0,0.0
045859,2017,New publication of the French Institute of Pondicherry,General scholarly discussion,announcement/event,1,1,0,0.0
045864,2017,Arai article,General scholarly discussion,general discussion,1,1,0,0.0
045869,2017,delay,General scholarly discussion,general discussion,1,1,0,0.0
045873,2017,MacClade documentation,General scholarly discussion,general discussion,1,1,0,0.0
045876,2017,Rare Marathi Books online (Madhav Deshpande),Digital resources and tools,digital resource/tool,1,1,0,0.0
045885,2017,apology,General scholarly discussion,general discussion,1,1,0,0.0
045890,2017,CFP: Encyclopedia of Hinduism (Springer) AND Research Handbook of Indian Philosophical Theories of Religion (Bloomsbury),Announcements and events,announcement/event,1,1,0,0.0
045892,2017,Olle Qvarnström (Lund univ.),General scholarly discussion,general discussion,1,1,0,0.0
045897,2017,epigraphia indica vol- 39,General scholarly discussion,general discussion,1,1,0,0.0
045901,2017,Some incorrect entries in Muktabodha Digital Library,Digital resources and tools,digital resource/tool,1,1,0,0.0
045909,2017,"Saduktikarṇāmṛta, Banerjee ed.",General scholarly discussion,general discussion,1,1,0,0.0
045913,2017,"Maraharaja's College Magazine, Vizianagaram, vol. I (1922)",General scholarly discussion,general discussion,1,1,0,0.0
045914,2017,requesting .pdf of Grantha Ratna Mala vol IV 1890-91,Bibliographic requests,bibliographic request,1,1,0,0.0
045918,2017,CFP: American Journal of Indic Studies,Announcements and events,announcement/event,1,1,0,0.0
045921,2017,Corrections to Muktabodha Digital Library,Digital resources and tools,digital resource/tool,1,1,0,0.0
045935,2017,A Cumulative Supplement Dictionary of Sanskrit (corr.),Digital resources and tools,digital resource/tool,1,1,0,0.0
045936,2017,Request for assistance,Bibliographic requests,general discussion,1,1,0,0.0
045937,2017,digital copy,Bibliographic requests,digital resource/tool,1,1,0,0.0
045939,2017,Call For Papers: American Journal of Indic Studies,Announcements and events,announcement/event,1,1,0,0.0
045946,2017,Classical Tamil Studies at the university of Hamburg,General scholarly discussion,general discussion,1,1,0,0.0
045948,2017,The pre-natal/pre-incarnatory curse in Indian literature (Sivan Goren Arzony),General scholarly discussion,general discussion,1,1,0,0.0
045951,2017,"change of address, and PhD position in Heidelberg",Announcements and events,job/position,1,1,0,0.0
045952,2017,"Symposium ""Cultures of Knowledge in Mutual Encounter"" in Vienna, July 6 and 7",Announcements and events,announcement/event,1,1,0,0.0
045953,2017,JSTOR articles,General scholarly discussion,general discussion,1,1,0,0.0
045956,2017,a. additional pdf request,Bibliographic requests,bibliographic request,1,1,0,0.0
045957,2017,additional pdf request,Bibliographic requests,bibliographic request,1,1,0,0.0
045960,2017,{भारतीयविद्वत्परिषत्} Re: Question,General scholarly discussion,identification/help request,1,1,0,0.0
045967,2017,"Sanskrit Position, Kathmandu University Centre for Buddhist Studies at Rangjung Yeshe Institute",Announcements and events,job/position,1,1,0,0.0
045978,2017,Ainslie Embree,General scholarly discussion,general discussion,1,1,0,0.0
045986,2017,PDF request (De Smet: The Theological Method of Śaṃkara),Bibliographic requests,bibliographic request,1,1,0,0.0
045988,2017,2018 World Sanskrit Conference Special Panel Proposals Due July 1,Announcements and events,announcement/event,1,1,0,0.0
045998,2017,Kerala / Malayalam @ Tübingen in July / August 2017,General scholarly discussion,general discussion,1,1,0,0.0
046012,2017,Call For Papers: American Journal of Indic Studies,Announcements and events,announcement/event,1,1,0,0.0
046013,2017,Mistake,General scholarly discussion,general discussion,1,1,0,0.0
046025,2017,"Major India event at Archive.org tomorrow, with live streaming",History and culture,general discussion,1,1,0,0.0
046037,2017,WSC2018,General scholarly discussion,general discussion,1,1,0,0.0
046048,2017,"Course ""Lived Sanskrit Cultures in Varanasi"" 19th Feb. to 16th Mar. 2018",Announcements and events,announcement/event,1,1,0,0.0
046060,2017,BBC - Amish Tripathi: 'India's Tolkien' of Hindu mythology,History and culture,general discussion,1,1,0,0.0
046078,2017,Journal Search,General scholarly discussion,general discussion,1,1,0,0.0
046084,2017,{भारतीयविद्वत्परिषत्} Re: Issues with Sanskrit 2003 font,Digital resources and tools,digital resource/tool,1,1,0,0.0
046087,2017,Abhijñānaśākuntala audio project,General scholarly discussion,general discussion,1,1,0,0.0
046109,2017,"3. Warder Sanskrit Reader (James Hegarty) (Digest, Vol 53, Issue 21)",List administration,list administration,1,1,0,0.0
046125,2017,"Conf: ""Women and Power in Indian Tradition: Royalty, Renunciation, and Matriliny, "" Sept. 16, Dallas, TX",General scholarly discussion,general discussion,1,1,0,0.0
046126,2017,McGill University: Faculty Lecturer in Sanskrit (2-year position),Announcements and events,job/position,1,1,0,0.0
046130,2017,Patanjali in the Puranas?,General scholarly discussion,general discussion,1,1,1,1.0
046131,2017,Trisvabhāvanirdeśa,General scholarly discussion,general discussion,1,1,0,0.0
046159,2017,"FINAL REMINDER: WSC2018 Special Panel Proposals Due July 1, 2018",General scholarly discussion,general discussion,1,1,0,0.0
046175,2017,Help with identification of an apparent grammatical sūtra,Grammar and linguistics,identification/help request,1,1,0,0.0
046178,2017,article in Jahrbücher für wissenschaftliche Kritik 1831.1,General scholarly discussion,general discussion,1,1,0,0.0
046186,2017,"World Sanskrit Conference 2018, Special Call for Papers: Computational Sanskrit and Digital Humanities",Announcements and events,announcement/event,1,1,0,0.0
046187,2017,"Clarification on Panel Proposal Deadline, World Sanskrit Conference 2018",Announcements and events,announcement/event,1,1,0,0.0
046200,2017,DLI website status?,Digital resources and tools,digital resource/tool,1,1,0,0.0
046205,2017,"New journal: ""South Asian Intellectual History""",History and culture,general discussion,1,1,0,0.0
046215,2017,prakrit kaḍa-patta,Buddhism and Jainism,general discussion,1,1,0,0.0
046220,2017,Bridget Allchin,General scholarly discussion,general discussion,1,1,0,0.0
046221,2017,Sarvadarshan Samgraha,General scholarly discussion,general discussion,1,1,0,0.0
046222,2017,article in Jahrbücher für wissenschaftliche Kritik 1831.1,General scholarly discussion,general discussion,1,1,0,0.0
046225,2017,query,General scholarly discussion,identification/help request,1,1,0,0.0
046226,2017,request: Śṛṅgāratilaka traditionally ascribed to Kālidāsa,Bibliographic requests,general discussion,1,1,0,0.0
046229,2017,Śṛṅgāratilaka,General scholarly discussion,general discussion,1,1,0,0.0
046230,2017,BEFEO 102,General scholarly discussion,general discussion,1,1,0,0.0
046234,2017,Madanaketucarita,General scholarly discussion,general discussion,1,1,0,0.0
046236,2017,Wackernagel: Nominalsuffixe,General scholarly discussion,general discussion,1,1,0,0.0
046237,2017,Wackernagel + thanks,General scholarly discussion,general discussion,1,1,0,0.0
046238,2017,GRETIL update #482,Digital resources and tools,digital resource/tool,1,1,0,0.0
046243,2017,Dates of Shāh Shujāʿ,General scholarly discussion,general discussion,1,1,0,0.0
046252,2017,DLI website status?,Digital resources and tools,digital resource/tool,1,1,1,1.0
046257,2017,Sampradāya Kalpadruma,General scholarly discussion,general discussion,1,1,0,0.0
046258,2017,Date of Publication,General scholarly discussion,general discussion,1,1,0,0.0
046265,2017,PDF request,Bibliographic requests,bibliographic request,1,1,0,0.0
046266,2017,LORD BUDDHA AND SRI LANAK,General scholarly discussion,general discussion,1,1,0,0.0
046267,2017,LORD BUDDH AND SRI LANKA,Buddhism and Jainism,general discussion,1,1,0,0.0
046269,2017,Kṛṣṇa / Śukla YV,General scholarly discussion,general discussion,1,1,0,0.0
046270,2017,List,General scholarly discussion,general discussion,1,1,0,0.0
046271,2017,email id of Prof. Raffaele Torella,General scholarly discussion,general discussion,1,1,0,0.0
046284,2017,article request,Bibliographic requests,bibliographic request,1,1,0,0.0
046288,2017,change of address,General scholarly discussion,general discussion,1,1,0,0.0
046290,2017,article found,General scholarly discussion,general discussion,1,1,0,0.0
046298,2017,conference announcement,Announcements and events,announcement/event,1,1,0,0.0
