archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,rule_id,renou_axis,renou_code,renou_label,renou_covers,matched_term,confidence,evidence,source_url
057781,<4c2c5ac1-d6e8-c99c-94d3-ed8b85c5bbd6@haas.asia>,057781,2023-06-05 07:41:18+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057781.html,"Dr. Dominik A. Haas, BA MA",Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,register_epic,register,epic,Epic,Epic,MBh,subject_pattern,subject matched `MBh` using `register_epic`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057782,<6209E01F-D7E2-49A7-86D7-4E10D39F9F42@uclouvain.be>,057781,2023-06-05 08:44:05+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057782.html,Christophe Vielle,Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",MBh,subject_pattern,subject matched `MBh` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057782,<6209E01F-D7E2-49A7-86D7-4E10D39F9F42@uclouvain.be>,057781,2023-06-05 08:44:05+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057782.html,Christophe Vielle,Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,register_epic,register,epic,Epic,Epic,MBh,subject_pattern,subject matched `MBh` using `register_epic`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057783,<CAHK3X-oM4A2+DxZnx66DD8fOxey-4GEwXh1dojKzcGjhA448+A@mail.gmail.com>,057781,2023-06-05 09:39:55+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057783.html,Valters Negribs,Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",MBh,subject_pattern,subject matched `MBh` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057783,<CAHK3X-oM4A2+DxZnx66DD8fOxey-4GEwXh1dojKzcGjhA448+A@mail.gmail.com>,057781,2023-06-05 09:39:55+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057783.html,Valters Negribs,Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,register_epic,register,epic,Epic,Epic,MBh,subject_pattern,subject matched `MBh` using `register_epic`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057784,<CO1PR08MB6563520BFAFCDC619322A4B2E74DA@CO1PR08MB6563.namprd08.prod.outlook.com>,057781,2023-06-05 10:30:03+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057784.html,"Uskokov, Aleksandar",Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",MBh,subject_pattern,subject matched `MBh` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057784,<CO1PR08MB6563520BFAFCDC619322A4B2E74DA@CO1PR08MB6563.namprd08.prod.outlook.com>,057781,2023-06-05 10:30:03+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057784.html,"Uskokov, Aleksandar",Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,register_epic,register,epic,Epic,Epic,MBh,subject_pattern,subject matched `MBh` using `register_epic`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057787,<YQBPR0101MB878114E39004CBAB51B2B65F9752A@YQBPR0101MB8781.CANPRD01.PROD.OUTLOOK.COM>,057787,2023-06-06 19:10:01+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057787.html,Timothy Lorndale,Summer School on the Languages and Literatures of Jainism,Announcements and events,announcement/event,state_V,state,V,Buddhist / Jaina,Buddhist Hybrid and Jaina Sanskrit,Jainism,subject_pattern,subject matched `Jainism` using `state_V`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057787,<YQBPR0101MB878114E39004CBAB51B2B65F9752A@YQBPR0101MB8781.CANPRD01.PROD.OUTLOOK.COM>,057787,2023-06-06 19:10:01+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057787.html,Timothy Lorndale,Summer School on the Languages and Literatures of Jainism,Announcements and events,announcement/event,register_jaina,register,jaina,Jaina,Jaina,Jainism,subject_pattern,subject matched `Jainism` using `register_jaina`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057790,<624f5786-02f2-d0cf-879e-17d8f58ae116@haas.asia>,057781,2023-06-07 05:31:01+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057790.html,"Dr. Dominik A. Haas, BA MA",Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",MBh,subject_pattern,subject matched `MBh` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057790,<624f5786-02f2-d0cf-879e-17d8f58ae116@haas.asia>,057781,2023-06-07 05:31:01+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057790.html,"Dr. Dominik A. Haas, BA MA",Purūravas’s buddhi in MBh II 69.15,General scholarly discussion,general discussion,register_epic,register,epic,Epic,Epic,MBh,subject_pattern,subject matched `MBh` using `register_epic`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057802,<CACPTnfpbokN9fnn4+7CzDe191B0BF+FgaJ9v_YMC_EoRu6nLQQ@mail.gmail.com>,057802,2023-06-08 21:54:07+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057802.html,Ana Bajzelj,"Reminder: Emerging Scholars in Jain Studies – Lecture by Shivani Bothra (California State University, Long Beach)",Announcements and events,announcement/event,state_V,state,V,Buddhist / Jaina,Buddhist Hybrid and Jaina Sanskrit,Jain,subject_pattern,subject matched `Jain` using `state_V`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057802,<CACPTnfpbokN9fnn4+7CzDe191B0BF+FgaJ9v_YMC_EoRu6nLQQ@mail.gmail.com>,057802,2023-06-08 21:54:07+00:00,2023,6,https://list.indology.info/pipermail/indology/2023-June/057802.html,Ana Bajzelj,"Reminder: Emerging Scholars in Jain Studies – Lecture by Shivani Bothra (California State University, Long Beach)",Announcements and events,announcement/event,register_jaina,register,jaina,Jaina,Jaina,Jain,subject_pattern,subject matched `Jain` using `register_jaina`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057846,<SY7P282MB389796F6CCD652EA5A0E6D7BAE2EA@SY7P282MB3897.AUSP282.PROD.OUTLOOK.COM>,057846,2023-07-04 00:19:07+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057846.html,McComas Taylor,New book on Sanskrit narrative traditions,General scholarly discussion,general discussion,register_katha,register,katha,Kathā,Kathā,narrative,subject_pattern,subject matched `narrative` using `register_katha`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057852,<C2FBE1BF-3BC4-490F-9A13-98E781AD1957@gmail.com>,057852,2023-07-05 20:08:41+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057852.html,Marco Franceschini,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,state_IV,state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",Kāvya,subject_pattern,subject matched `Kāvya` using `state_IV`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057852,<C2FBE1BF-3BC4-490F-9A13-98E781AD1957@gmail.com>,057852,2023-07-05 20:08:41+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057852.html,Marco Franceschini,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,register_kavya,register,kavya,Kāvya,Kāvya,Kāvya,subject_pattern,subject matched `Kāvya` using `register_kavya`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057858,<CAKzBjjsu+LuRcfiQvK5zST6V8P=W_cTYvb6BsS-O_rAuMkJTxQ@mail.gmail.com>,057852,2023-07-07 20:41:02+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057858.html,Deepro Chakraborty,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,state_IV,state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",Kāvya,subject_pattern,subject matched `Kāvya` using `state_IV`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057858,<CAKzBjjsu+LuRcfiQvK5zST6V8P=W_cTYvb6BsS-O_rAuMkJTxQ@mail.gmail.com>,057852,2023-07-07 20:41:02+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057858.html,Deepro Chakraborty,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,register_kavya,register,kavya,Kāvya,Kāvya,Kāvya,subject_pattern,subject matched `Kāvya` using `register_kavya`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057859,<CAKdt-Cc67eyW2M_Dap4ZvxAG3z36X0NsPbmR6OWy5UEqSJepWw@mail.gmail.com>,057852,2023-07-08 06:36:30+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057859.html,Dominik Wujastyk,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,state_IV,state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",Kāvya,subject_pattern,subject matched `Kāvya` using `state_IV`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057859,<CAKdt-Cc67eyW2M_Dap4ZvxAG3z36X0NsPbmR6OWy5UEqSJepWw@mail.gmail.com>,057852,2023-07-08 06:36:30+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057859.html,Dominik Wujastyk,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,register_kavya,register,kavya,Kāvya,Kāvya,Kāvya,subject_pattern,subject matched `Kāvya` using `register_kavya`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057860,<1688896468-9673711.71214259.f3699sQ9p3963247@rs6162.luxsci.com>,057860,2023-07-09 09:54:16+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057860.html,Howard Resnick,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057861,<CAJGj9eY1-LApmOhu+vWN4NnJP6515=Xviow7j9NYKoxQuNd4qA@mail.gmail.com>,057860,2023-07-09 10:04:27+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057861.html,Nagaraj Paturi,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057862,<CAJGj9eawdFOybB2Tkdaj8VrMbQ63PWm7nQyKTzn73voSJvFGQg@mail.gmail.com>,057860,2023-07-09 10:47:52+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057862.html,Nagaraj Paturi,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057863,<1688901285-4979287.79183892.f369BEhX64021777@rs6162.luxsci.com>,057860,2023-07-09 11:14:32+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057863.html,Howard Resnick,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057864,<CA+H=kyS4zrRpySHtau2bEho6LaG4icXGYa2kcCWL23A6-1HeWA@mail.gmail.com>,057860,2023-07-09 11:15:07+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057864.html,Alex Watson,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057865,<SA2PR08MB65697FE7A87A66C5F2B0E2F0E733A@SA2PR08MB6569.namprd08.prod.outlook.com>,057860,2023-07-09 11:29:45+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057865.html,"Uskokov, Aleksandar",Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057866,<CAJGj9eYuk2xHrpJTntrDbVmyYTAtRqPvk36d7z+c-tkTrV53Wg@mail.gmail.com>,057860,2023-07-09 13:08:04+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057866.html,Nagaraj Paturi,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057867,<1523162255.1566104.1688910335337@mail.yahoo.com>,057860,2023-07-09 13:45:35+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057867.html,dmitry shevchenko,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057868,<1688917768-4662233.28432152.f369FnQk5078942@rs6162.luxsci.com>,057860,2023-07-09 15:49:15+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057868.html,Howard Resnick,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057869,<8C7DF86F-50E2-456F-939B-5C1F82F48890@gmail.com>,057852,2023-07-09 21:02:08+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057869.html,Marco Franceschini,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,state_IV,state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",Kāvya,subject_pattern,subject matched `Kāvya` using `state_IV`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057869,<8C7DF86F-50E2-456F-939B-5C1F82F48890@gmail.com>,057852,2023-07-09 21:02:08+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057869.html,Marco Franceschini,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,register_kavya,register,kavya,Kāvya,Kāvya,Kāvya,subject_pattern,subject matched `Kāvya` using `register_kavya`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057870,<034793bac09c04f9524a2fd873dec38a6ede4398.camel@indica-et-buddhica.org>,057852,2023-07-09 22:05:34+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057870.html,Richard Mahoney | Indica et Buddhica,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,state_IV,state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",Kāvya,subject_pattern,subject matched `Kāvya` using `state_IV`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057870,<034793bac09c04f9524a2fd873dec38a6ede4398.camel@indica-et-buddhica.org>,057852,2023-07-09 22:05:34+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057870.html,Richard Mahoney | Indica et Buddhica,"Catalogue of the Sanskrit manuscripts at the Calcutta Sanskrit College, vol. 6, Kāvya",Manuscripts and epigraphy,general discussion,register_kavya,register,kavya,Kāvya,Kāvya,Kāvya,subject_pattern,subject matched `Kāvya` using `register_kavya`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057871,<1688944186-2014119.63496936.f369N9iFg424023@rs6162.luxsci.com>,057860,2023-07-09 23:09:33+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057871.html,Howard Resnick,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057872,<CAJGj9eZtehVk7U_+yHL83smHqOvZFEWrCfw+aZM49n3sU368iA@mail.gmail.com>,057860,2023-07-10 03:05:47+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057872.html,Nagaraj Paturi,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
057873,<Y-MAEFmXeVUkpd2HcmewjZsp-Sa0Kr8e-NIhClcIZXtERL_iATzcvQy8UYROqiCAgddkX4IC3tGxfDoh8DWXjoZoJ2hmlHdli9j44z2pSic=@proton.me>,057860,2023-07-10 05:51:10+00:00,2023,7,https://list.indology.info/pipermail/indology/2023-July/057873.html,Matthew Kapstein,Gita moral philosophy,Texts and philology,general discussion,state_III,state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",Gita,subject_pattern,subject matched `Gita` using `state_III`,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
