presentation_id,year,series,title,meso_codes,proposed_meso,source,confidence
PRES_adef2d4283,2024,Roerich Readings,Ведантийско-буддийский полемический диалог в «Брахмасутрабхашье»,philosophy_epistemology,,deepseek,0.9
PRES_b1d3b787fd,2024,Roerich Readings,Феномен в jalacārin в архитектуре храмов Карнатаки древних и средних веков,visual_material_culture,,deepseek,0.85
PRES_bf18beecbb,2024,Roerich Readings,Вступительное слово от организаторов конференции,,,deepseek,0.9
PRES_c1b909cf1c,2024,Roerich Readings,Сюжет «обращения братьев Кашьяпов» в «Сутре о благом явлении царевича»: неожиданные повороты,buddhist_studies,,deepseek,0.9
PRES_e58c748f7f,2024,Roerich Readings,Синкретизм буддизма и шаманизма Тувы в живописи Шоя Чурука,tibetology_himalaya,,deepseek,0.9
PRES_e7ec05b05b,2024,Roerich Readings,Угроза монгольских вторжений в Японию глазами Нитирэна,buddhist_studies,,deepseek,0.9
PRES_e87021cd4c,2024,Roerich Readings,Микушевич как переводчик санскритской поэзии,translation_reception,,deepseek,0.9
PRES_e9936009ee,2024,Roerich Readings,Покаяние (prāyaścitta) и наказание (daṇḍa) в дхармасутрах,vedic_studies,,deepseek,0.9
PRES_fc8c9f814c,2024,Roerich Readings,«Наука поэзии» (Кавьяшастра) в трудах ранних аланкариков,literary_studies,,deepseek,0.9
PRES_ff4471c987,2024,Roerich Readings,Морфология деревянной храмовой архитектуры Химачал-Прадеша (Индия),himalaya,,deepseek,0.9
PRES_060a3a404c,2025,Zograf Readings,Социально-политический контекст романов Даймонд Шамшера Рана,modern_society_politics|nepal_newar_kathmandu,,deepseek,0.9
PRES_6e73cef461,2025,Zograf Readings,Роль и значение школы крама в структуре философии кашмирского шиваизма,philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_b0da2392d3,2025,Zograf Readings,Экспедиция Психо-Неврологического института в Индию в 1913,expeditions|colonial_encounters,,deepseek,0.9
PRES_0f4f24f569,2025,Zograf Readings,Проблемы изучения традиционного индийского текста «Абхисамая-аланкара» (на тибетском языке),buddhist_studies|tibetology_himalaya,,deepseek,0.9
PRES_2e4095c747,2025,Zograf Readings,Наука абхидхармы в буддийской ментальной традиции средневековой Индии,buddhist_studies,,deepseek_strict_scale_audit,0.9
PRES_f026e85457,2025,Zograf Readings,Инородные предметы в ушах Благословенного: к слову об одной редкой иконографической схеме в буддийском искусстве,buddhist_studies|visual_material_culture,,deepseek,0.9
PRES_eabea1fbe3,2025,Zograf Readings,Женщины и сатьяграха: взгляд М. К. Ганди,modern_society_politics,,deepseek,0.9
PRES_ab4a6b6257,2025,Zograf Readings,Будда Дипанкара и традиция его почитания в Долине Катманду,buddhist_studies|nepal_newar_kathmandu,,deepseek,0.9
PRES_8978f20a55,2025,Zograf Readings,Kaṇita Caturam 108: тамильский числовой квадрат из храма Натараджи в Чидамбараме,dravidology_south_india,,deepseek,0.9
PRES_ce3bd97bd9,2025,Zograf Readings,Внешние и внутренние связи индийского фольклора по данным каталога Ю.Е. Березкина и Е.Н. Дувакина,comparative_analysis,,deepseek_strict_scale_audit,0.9
PRES_6e9f659dc6,2025,Zograf Readings,Бенгальский стихотворный размер пояр и его разновидности,bengal|prosody,,deepseek,0.9
PRES_b7fe4e5874,2025,Zograf Readings,Ауробиндо Гхош: между разумом и мистической интуицией,modern_society_politics,,deepseek,0.9
PRES_40d116e031,2025,Zograf Readings,"Отражение концепции ""нисходящего времени"" (descending time) в Катха Упанишаде",vedic_studies,,deepseek,0.9
PRES_6f8147feae,2025,Zograf Readings,Индийские истоки и источники философствования Р. Тагора: «Садхана» как опыт объяснения Своего Другому,bengal|translation_reception,,deepseek,0.9
PRES_493f0d6ac7,2025,Zograf Readings,Восхождение Урмилы в поэме Майтхилишарана Гупты «Сакет»,modern_literature,,deepseek,0.9
PRES_4ed8d23e80,2025,Zograf Readings,Синтез глагольной словоформы в грамматике Панини,sanskrit_grammar_panini,,deepseek,0.95
PRES_fe57d86a6f,2025,Zograf Readings,"Павакутху Кералы: артисты и основные сюжеты, мифо-ритуальные истоки исполнительских традиций",ethnography_performance,,deepseek,0.85
PRES_5ba570d69d,2025,Zograf Readings,Метафора зеркала в «Бхаванакраме» Камалашилы,buddhist_studies,,deepseek,0.9
PRES_5eff45b043,2025,Zograf Readings,О семантических переходах с участием терминов родства в старотамильском языке,dravidology_south_india,,deepseek,0.9
PRES_5fad4e3b63,2025,Zograf Readings,Образ вишаканья в художественной культуре древней и средневековой Индии,visual_material_culture,,deepseek,0.85
PRES_6a8a61bed8,2025,Zograf Readings,Према Рамаяна и Шри Ситарама-чаритра-дарпана как примеры Рамаян XX века в контексте современной литературы на бходжпури и майтхили,modern_literature|epic_ramayana_mahabharata,,deepseek_strict_scale_audit,0.9
PRES_6c0ed74411,2025,Zograf Readings,Анализ переводов М. Зощенко на хинди и на бенгали с помощью метрик readability,translation_reception,,deepseek,0.9
PRES_756e3c2fad,2025,Zograf Readings,«Третий поворот колеса дхармы» и его первые брахманистские оппоненты,buddhist_studies,,deepseek,0.85
PRES_79183a8b2a,2025,Zograf Readings,Сесил Бендалл как публикатор буддийских письменных памятников,history_of_indology,,deepseek,0.9
PRES_5b284b565f,2025,Zograf Readings,Миф о Потопе и тыкве у дравидийских племен: к вопросу об истории контактов дравидов и мунда,dravidology_south_india,,deepseek_strict_scale_audit,0.9
